loop_index,completed_steps,physical_time,energy,enstrophy,forcing_rms,energy_injection_rate,enstrophy_injection_rate,viscous_energy_dissipation_rate,viscous_enstrophy_dissipation_rate,continuous_energy_rhs,continuous_enstrophy_rhs,interval_duration,observed_energy_rate,mean_continuous_energy_rhs,energy_budget_residual,mean_energy_injection_rate,mean_viscous_energy_dissipation_rate,normalized_energy_budget_residual,observed_enstrophy_rate,mean_continuous_enstrophy_rhs,enstrophy_budget_residual,mean_enstrophy_injection_rate,mean_viscous_enstrophy_dissipation_rate,normalized_enstrophy_budget_residual,forcing_sha256,all_numeric_values_finite
9920,9921,49.605000000000004,0.0018848163813022863,0.01707475992142665,0.005,8.833858349088673e-05,0.0008106894997773634,3.41495198428533e-05,0.00037509213738332324,5.418906364803343e-05,0.0004355973623940402,0.05000000000000426,5.4388669451479896e-05,5.419287210996993e-05,1.9579734150996326e-07,8.83200297712404e-05,3.4127157661270467e-05,0.0022169075578563793,0.00044724363165670264,0.0004357136186069812,1.1530013049721453e-05,0.0008105583367838562,0.000374844718176875,0.014224778805521126,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
9930,9931,49.655,0.0018875353746363377,0.017097111422070217,0.005,8.837552985824233e-05,0.0008109504122001141,3.419422284414044e-05,0.0003755868349652856,5.4181307014101894e-05,0.00043536357723482843,0.04999999999999716,5.4379866681030615e-05,5.418518533106766e-05,1.946813499629528e-07,8.835705667456453e-05,3.417187134349687e-05,0.0022033480662444474,0.0004470300128713971,0.00043548046981443434,1.1549543056962755e-05,0.0008108199559887387,0.0003753394861743044,0.014244275774982483,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
9940,9941,49.705,0.0018902539204866005,0.017119452177618504,0.005,8.841231465669663e-05,0.0008112099074697857,3.4238904355237005e-05,0.00037608139158071697,5.417341030145963e-05,0.0004351285158890688,0.04999999999999716,5.4370917005260174e-05,5.417735865778076e-05,1.9355834747941295e-07,8.839392225746948e-05,3.421656359968872e-05,0.0021897246160841885,0.00044681511096575133,0.0004352460465619486,1.1569064403802723e-05,0.0008110801598349499,0.0003758341132730013,0.014263774379781352,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
9950,9951,49.755,0.0018929720114929398,0.017141782123768545,0.005,8.844893738591157e-05,0.0008114679819656969,3.428356424753709e-05,0.0003765758070956801,5.416537313837448e-05,0.0004348921748700168,0.05000000000000426,5.436182012678059e-05,5.416939171991706e-05,1.9242840686353312e-07,8.84306260213041e-05,3.426123430138705e-05,0.0021760380483699686,0.00044659892300079687,0.0004350103453795428,1.1588577621254089e-05,0.0008113389447177413,0.00037632859933819853,0.014283275438338126,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
9960,9961,49.805,0.0018956896402802595,0.017164101196069176,0.005,8.848539754216527e-05,0.0008117246320352228,3.4328202392138355e-05,0.0003770700813779593,5.415719515002692e-05,0.00043465455065726347,0.04999999999999716,5.4352575746396926e-05,5.41612841442007e-05,1.9129160219622535e-07,8.846716746403842e-05,3.430588331983772e-05,0.0021622892162110273,0.0004463814460126368,0.00043477336276364015,1.1608083248996646e-05,0.0008115963070004598,0.00037682294423681967,0.014302779779639965,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
9970,9971,49.855000000000004,0.001898406799458413,0.017186409329919786,0.005,8.852169461834184e-05,0.0008119798539937183,3.4372818659839574e-05,0.00037756421429712507,5.4148875958502264e-05,0.00043441563969659323,0.05000000000000426,5.434318356306472e-05,5.415303555426459e-05,1.9014800880013164e-07,8.850354608025356e-05,3.4350510525988964e-05,0.0021484789844206757,0.0004461626770121582,0.00043453509517692835,1.1627581835229846e-05,0.0008118522430144706,0.0003773171478375422,0.014322288243062222,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
9980,9981,49.905,0.0019011234816221191,0.017208706460569115,0.005,8.85578281039219e-05,0.0008122336441244448,3.441741292113823e-05,0.00037805820572460073,5.414041518278367e-05,0.0004341754383998441,0.04999999999999716,5.433364327412732e-05,5.4144645570642966e-05,1.889977034843555e-07,8.853976136113187e-05,3.4395115790488903e-05,0.0021346082322661842,0.00044594261298660826,0.0004342955390482187,1.1647073938389583e-05,0.0008121067490590816,0.0003778112100108629,0.014341801680486028,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
9990,9991,49.955,0.0019038396793508712,0.017230992523114032,0.005,8.859379748497275e-05,0.0008124859986784979,3.4461985046228065e-05,0.0003785520555337313,5.4131812438744685e-05,0.0004339339431447666,0.04999999999999716,5.432395457504385e-05,5.4136113810764176e-05,1.878407642796727e-07,8.857581279444733e-05,3.443969898368315e-05,0.0021206778504599634,0.00044572125089836523,0.00043405469077230537,1.1666560126059866e-05,0.0008123598214014714,0.000378305130629166,0.014361320954959202,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
10000,10001,50.005,0.0019065553852088512,0.017253267452498264,0.005,8.862960224413901e-05,0.0008127369138747366,3.450653490499653e-05,0.0003790457635998541,5.412306733914248e-05,0.00043369115027488254,0.05000000000000426,5.431411715959659e-05,5.412743988894358e-05,1.8667727065300668e-07,8.861169986455587e-05,3.44842599756123e-05,0.0021066887435671057,0.00044549858768460157,0.00043381254670982455,1.168604097477702e-05,0.0008126114562766173,0.0003787989095667927,0.01438084694045838,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
10010,10011,50.055,0.0019092705917448396,0.017275531183511154,0.005,8.866524186063312e-05,0.0008129863858997151,3.455106236702231e-05,0.0003795393298003721,5.411417949361081e-05,0.000433447056099343,0.04999999999999716,5.430413071976951e-05,5.411862341637664e-05,1.8550730339286922e-07,8.864742205238606e-05,3.452879863600942e-05,0.002092641828695751,0.00044527462025783815,0.0004335691031871128,1.1705517070725359e-05,0.0008128616498872259,0.00037929254670011306,0.014400380522748673,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
10020,10021,50.105000000000004,0.0019119852914921275,0.01729778365078646,0.005,8.870071581022625e-05,0.0008132344109076149,3.459556730157292e-05,0.0003800327540148288,5.410514850865333e-05,0.0004332016568927861,0.05000000000000426,5.4293994945753495e-05,5.4109664001132066e-05,1.8433094462142879e-07,8.868297883542968e-05,3.457331483429761e-05,0.0020785380356189258,0.0004450493455060748,0.00043332435649606456,1.1724989010010239e-05,0.000813110398403665,0.00037978604190760045,0.014419922599722333,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
10030,10031,50.155,0.0019146994769684283,0.017320024788801045,0.005,8.873602356523918e-05,0.0008134809850201809,3.464004957760209e-05,0.0003805260361249855,5.4095973987637094e-05,0.00043295494889519537,0.04999999999999716,5.428370952601874e-05,5.410056124814521e-05,1.8314827787352866e-07,8.871836968773271e-05,3.46178084395875e-05,0.0020643783076511268,0.00044482276029172735,0.00043307830289399075,1.1744457397736604e-05,0.0008133576979638978,0.00038027939506990715,0.014439474080268556,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
10040,10041,50.205,0.0019174131406757885,0.017342254531873665,0.005,8.877116459453345e-05,0.0008137261043266568,3.468450906374733e-05,0.00038101917601490075,5.408665553078612e-05,0.000432706928311756,0.04999999999999716,5.427327414720767e-05,5.409131475921161e-05,1.8195938799605936e-07,8.875359407988631e-05,3.4662279320674705e-05,0.0020501636004991454,0.0004445948614524134,0.0004328309386034757,1.1763922848937705e-05,0.0008136035446734188,0.0003807726060699431,0.01445903588541979,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
10050,10051,50.255,0.001920126275100499,0.017364472814163676,0.005,8.880613836350243e-05,0.000813969764883724,3.4728945628327355e-05,0.0003815121735710112,5.407719273517508e-05,0.00043245759131271274,0.05000000000000426,5.426268849420777e-05,5.40819241329806e-05,1.8076436122716643e-07,8.878865147901794e-05,3.470672734603734e-05,0.002035894883141498,0.00044436564580019696,0.0004325822598122344,1.1783385987962586e-05,0.0008138479346051904,0.000381265674792956,0.014478608947602577,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
10060,10061,50.305,0.0019228388727130065,0.017386679569669806,0.005,8.884094433406304e-05,0.0008142119627154423,3.477335913933961e-05,0.00038200502868221555,5.4067585194723425e-05,0.00043220693403322677,0.04999999999999716,5.425195225015156e-05,5.407238896494925e-05,1.7956328520230837e-07,8.882354134878274e-05,3.4751152383833484e-05,0.002021573137882654,0.000444135110122629,0.00043233226267296975,1.1802847449659268e-05,0.0008140908637995831,0.0003817586011266134,0.0144981942120959,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
10070,10071,50.355000000000004,0.0019255509259678233,0.01740887473222884,0.005,8.887558196464693e-05,0.000814452693813192,3.481774946445768e-05,0.0003824977412399596,5.405783250018925e-05,0.00043195495257323244,0.05000000000000426,5.424106509633082e-05,5.406270884745634e-05,1.7835624887448651e-07,8.885826314935499e-05,3.4795554301898646e-05,0.0020071993594416907,0.0004439032511806589,0.00043208094330322963,1.1822307877429263e-05,0.0008143323282643172,0.00038225138496108754,0.0145177926346453,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
10080,10081,50.405,0.00192826242730344,0.017431058235514406,0.005,8.891005071019249e-05,0.0008146919541356169,3.486211647102881e-05,0.00038299031113832365,5.404793423916368e-05,0.0004317016429972932,0.04999999999999716,5.423002671233828e-05,5.405288336967646e-05,1.7714334266181846e-07,8.88928163374197e-05,3.4839932967743246e-05,0.0019927745566010314,0.00044367006571131596,0.0004318282977852628,1.1841767926053161e-05,0.0008145723239744044,0.00038274402618914164,0.014537405184938807,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
10090,10091,50.455,0.0019309733691422345,0.017453230013035642,0.005,8.894435002213657e-05,0.0008149297396085715,3.490646002607129e-05,0.00038348273827411246,5.403788999606528e-05,0.000431447001334459,0.04999999999999716,5.421883677589122e-05,5.404291211761448e-05,1.7592465827674235e-07,8.892720036616453e-05,3.488428824855005e-05,0.001978299750271673,0.0004434355504247508,0.0004315743221658761,1.1861228258874693e-05,0.0008148108468720942,0.00038323652470621805,0.014557032843153378,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
10100,10101,50.505,0.001933683743890381,0.017475389998135926,0.005,8.897847934840648e-05,0.0008151660461250675,3.495077999627185e-05,0.00038397502254694564,5.402769935213463e-05,0.00043119102357812186,0.05000000000000426,5.4207494962925956e-05,5.4032794674099955e-05,1.7470028882600068e-07,8.896141468527153e-05,3.492862001117157e-05,0.0019637759746071585,0.0004431997020056294,0.00043131901245629044,1.1880689549338935e-05,0.0008150478928668195,0.00038372888041052905,0.014576676601850027,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
10110,10111,50.555,0.0019363935439377638,0.017497538123991616,0.005,8.901243813341233e-05,0.0008154008695452249,3.4995076247983235e-05,0.0003844671638593521,5.4017361885429095e-05,0.0004309337056858728,0.04999999999999716,5.419600094765851e-05,5.402253061878186e-05,1.7347032887664782e-07,8.89954587409094e-05,3.497292812212754e-05,0.0019492042777336349,0.00044296251711382646,0.0004310623646319973,1.1900152481829156e-05,0.0008152834578351462,0.0003842210932031489,0.014596337467005761,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
10120,10121,50.605000000000004,0.0019391027616578853,0.017519674323610717,0.005,8.904622581803928e-05,0.0008156342056962222,3.503934864722143e-05,0.0003849591621168647,5.4006877170817845e-05,0.0004306750435793575,0.05000000000000426,5.418435440242518e-05,5.4012119528123467e-05,1.7223487430171388e-07,8.90293319757258e-05,3.501721244760234e-05,0.0019345857200037668,0.000442723992381992,0.00043080437463261515,1.1919617749376872e-05,0.0008155175376207235,0.0003847131629881084,0.014616016455210046,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
10130,10131,50.655,0.0019418113894077772,0.017541798529831634,0.005,8.90798418396401e-05,0.0008158660503722509,3.508359705966327e-05,0.00038545101722811784,5.3996244779976835e-05,0.0004304150331441331,0.04999999999999716,5.417255499784146e-05,5.400156097539734e-05,1.709940224441225e-07,8.90630338288397e-05,3.506147285344235e-05,0.001919921375828459,0.00044248412441836877,0.00043054503836174526,1.1939086056623506e-05,0.0008157501280342365,0.00038520508967249123,0.014635714597304275,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
10140,10141,50.705,0.0019445194195279079,0.0175639106753218,0.005,8.911328563202792e-05,0.0008160963993344701,3.5127821350643603e-05,0.0003859427291049464,5.398546428138431e-05,0.0004301536702295237,0.04999999999999716,5.4160602402617125e-05,5.3990854530680574e-05,1.6974787193655073e-07,8.909656373583402e-05,3.5105709205153436e-05,0.001905212331643261,0.0004422429098033505,0.0004302843516868284,1.1958558116522138e-05,0.0008159812248533605,0.0003856968731665321,0.014655432934343807,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
