block_id,interval_start_time,physical_time,interval_duration,loop_index,completed_steps,energy,enstrophy,observed_energy_rate,mean_continuous_energy_rhs,energy_budget_residual,normalized_energy_budget_residual,observed_enstrophy_rate,absolute_observed_enstrophy_rate,mean_continuous_enstrophy_rhs,absolute_mean_continuous_enstrophy_rhs,enstrophy_budget_residual,normalized_enstrophy_budget_residual,energy_injection_rate,viscous_energy_dissipation_rate,enstrophy_injection_rate,viscous_enstrophy_dissipation_rate,mean_enstrophy_injection_rate,mean_viscous_enstrophy_dissipation_rate,stage1_advection_rms,stage2_advection_rms,max_stage_advection_rms,mask_removal_rms,vorticity_rms,maximum_absolute_vorticity,dominant_shell,tail_fraction_k_gt_4,high_k_fraction_k_ge_10,middle_k_fraction_5_le_k_le_9,low_k_fraction_k_le_4
3,42.005,42.505,0.5,8500,8501,0.0014975419696025625,0.013821065833389554,5.4216524931339875e-05,5.394853278237141e-05,2.679921489684667e-07,0.0032939957405993025,0.0004657882159631935,0.0004657882159631935,0.0004573432189424993,0.0004573432189424993,8.44499702069417e-06,0.011137026664297922,8.164219390854486e-05,2.7642131666779107e-05,0.0007605079794125637,0.00030350339411222663,0.0007582811171464985,0.0003009378982039992,0.004943109248914802,0.004943824340935089,0.004943824340935089,6.632910823969912e-07,0.16625923032054224,0.5324683146793473,3,0.010060444807286056,0.0001537842335445268,0.00990666057374153,0.9899395551927139
3,42.505,43.005,0.5,8600,8601,0.0015246994005296544,0.014053708517855385,5.431486185418369e-05,5.404592182468705e-05,2.6894002949664456e-07,0.0032829314452976805,0.0004652853689316623,0.0004652853689316623,0.00045661245530165826,0.00045661245530165826,8.67291363000405e-06,0.011371682205420307,8.21991984433191e-05,2.810741703571077e-05,0.0007648448177083599,0.0003086244924053805,0.0007626763985604619,0.00030606394325880356,0.005015948527870296,0.005016676934917238,0.005016676934917238,6.967935019725969e-07,0.1676526678454917,0.5372381696359387,,,,,
3,43.005,43.505,0.5,8700,8701,0.0015518999389459538,0.014286045266257494,5.4401076832598805e-05,5.4131945211151327e-05,2.6913162144747896e-07,0.00326332092980082,0.00046467349680421807,0.00046467349680421807,0.0004557748038935144,0.0004557748038935144,8.898692910703663e-06,0.011602633479961,8.274419954720932e-05,2.857209053251499e-05,0.0007690643462883596,0.00031373506380431024,0.0007669545819983597,0.0003111797781048454,0.005090246449753202,0.005090989684742255,0.005090989684742255,7.301521566904163e-07,0.16903280904166204,0.5419672617104699,,,,,
3,43.505,44.005,0.5,8800,8801,0.0015791374758368148,0.01451802152962195,5.447507378172206e-05,5.420654350770994e-05,2.68530274012124e-07,0.0032348909739374934,0.0004639525267289106,0.0004639525267289106,0.0004548303617588937,0.0004548303617588937,9.122164970016894e-06,0.01182983457427815,8.327702105996945e-05,2.90360430592439e-05,0.0007731660057490904,0.00031883456471535227,0.0007711151760187249,0.00031628481425983123,0.005166156194971498,0.005166915802431788,0.005166915802431788,7.633084153504328e-07,0.1703996568636331,0.546652908628106,,,,,
3,44.005,44.505,0.5,8900,8901,0.0016064058479081872,0.014749582622414516,5.4536744142744814e-05,5.426964143850301e-05,2.6710270424180167e-07,0.0031974085613381874,0.0004631221855851339,0.0004631221855851339,0.0004537789979219937,0.0004537789979219937,9.343187663140217e-06,0.01205327576651962,8.37974701211095e-05,2.9499165244829034e-05,0.000777149086035798,0.0003239225312255488,0.0007751575458924442,0.0003213785479704506,0.005243833587199053,0.005244611137147746,0.005244611137147746,7.962212472445768e-07,0.1717532102897324,0.5512920201441124,,,,,
3,44.505,45.005,0.5,9000,9001,0.0016336988311003511,0.014980673621202612,5.458596638432782e-05,5.4321146695864105e-05,2.6481968846371395e-07,0.003150687308032082,0.0004621819975761908,0.0004621819975761908,0.00045262034881332744,0.00045262034881332744,9.561648762863363e-06,0.012272985743997525,8.430533575785296e-05,2.9961347242405223e-05,0.0007810127113149039,0.00032899856849849816,0.000779080898675351,0.0003264605498620235,0.005323436496332179,0.005324233577668744,0.005324233577668744,8.288684756341925e-07,0.17309346389279182,0.5558810590845336,3,0.010522708317141345,0.00017228235765839195,0.010350425959482953,0.9894772916828586
3,45.005,45.505,0.5,9100,9101,0.001661010133858291,0.015211239262311407,5.462260551587989e-05,5.43609487147316e-05,2.6165680114828907e-07,0.003094594271587825,0.0004611312822175896,0.0004611312822175896,0.00045135381367001357,0.00045135381367001357,9.777468547576048e-06,0.012489034392492871,8.480038743863827e-05,3.0422478524622814e-05,0.000784755824554172,0.00033406234003055047,0.0007828842679345379,0.00033153045426452434,0.005405124201186119,0.005405942414641423,0.005405942414641423,8.612475460628898e-07,0.17442040742018353,0.5604160002287308,,,,,
3,45.505,46.005,0.5,9200,9201,0.001688333390166102,0.0154412238385851,5.4646512615622034e-05,5.4388917418585065e-05,2.575951970369689e-07,0.0030290570950686543,0.0004599691525473855,0.0004599691525473855,0.00044997854965993076,0.00044997854965993076,9.990602887454726e-06,0.012701536246107464,8.528237360032486e-05,3.0882447677170196e-05,0.0007883771719392979,0.00033911355714305786,0.0007865664982467349,0.00033658794858680417,0.0054890567141065525,0.005489897664796324,0.005489897664796324,8.933757341284796e-07,0.17573402538259403,0.5648922870554983,,,,,
3,46.005,46.505,0.5,9300,9301,0.001715662152354138,0.01567057109527862,5.46575243760717e-05,5.4404901945685995e-05,2.5262243038570595e-07,0.00295407142235071,0.0004586945133870403,0.0004586945133870403,0.00044849346649445353,0.00044849346649445353,1.0201046892586757e-05,0.012910654665470074,8.575102015877456e-05,3.134114219055724e-05,0.0007918752872748359,0.00034415196908216885,0.0007901262296070669,0.0003416327631126134,0.005575394070774024,0.0055762593604205945,0.0055762593604205945,9.252897165054576e-07,0.1770342966505565,0.5693047863961229,,,,,
3,46.505,47.005,0.5,9400,9401,0.0017429898836886783,0.015899224125021857,5.4655462669080807e-05,5.4408729366080564e-05,2.4673330300024215e-07,0.0028697085020615086,0.00045730605948647585,0.00045730605948647585,0.00044689722032275367,0.00044689722032275367,1.040883916372218e-05,0.013116606784010859,8.620602901398752e-05,3.1798448250043714e-05,0.0007952484765343454,0.0003491773540815051,0.0007935618819045907,0.00034666466158183695,0.005664295589634959,0.005665186808535222,0.005665186808535222,9.570444333060398e-07,0.178321194057363,0.5736477410630614,,,,,
3,47.005,47.505,0.5,9500,9501,0.001770309950754649,0.016127125261719243,5.464013413194113e-05,5.440020340147296e-05,2.39930730468169e-07,0.0027761228780709647,0.0004558022733947703,0.0004558022733947703,0.00044518820673796324,0.00044518820673796324,1.0614066656807072e-05,0.013319669227592115,8.66470765624406e-05,3.225425052343849e-05,0.0007984948027386409,0.00035418951171555484,0.0007968716396364932,0.00035168343289852994,0.005755919106562356,0.005756837825392297,0.005756837825392297,9.88711183635289e-07,0.1795946840066222,0.5779147205500877,3,0.010840154707392562,0.0001912357486881546,0.010648918958704406,0.9891598452926073
3,47.505,48.005,0.5,9600,9601,0.001797615615642386,0.016354215973173585,5.461132977547427e-05,5.43791031616664e-05,2.3222661380787202e-07,0.00267356004705257,0.0004541814229086852,0.0004541814229086852,0.00044336455277042006,0.00044336455277042006,1.0816870138265124e-05,0.013520184574440413,8.707381223067786e-05,3.270843194634717e-05,0.0008016120713515485,0.0003591882568337945,0.0008000534370450948,0.00035668888427467467,0.005850420191486675,0.005851367953043074,0.005851367953043074,1.020374923587409e-06,0.18085472608242,0.582098569926788,,,,,
3,48.005,48.505,0.5,9700,9701,0.001824900027949447,0.016580436752154405,5.456882461412184e-05,5.434518191276158e-05,2.2364270136025885e-07,0.0025623639445194308,0.00045244155796164004,0.00045244155796164004,0.00044142410779397844,0.00044142410779397844,1.1017450167661604e-05,0.013718568478194526,8.748585704550129e-05,3.316087350430881e-05,0.0008045978163890985,0.00036417341531889556,0.0008031049438703235,0.00036168083607634506,0.005947951354787085,0.005948929665773823,0.005948929665773823,1.0521307794186187e-06,0.1821012726597725,0.5861913570747299,,,,,
3,48.505,49.005,0.5,9800,9801,0.0018521562166081804,0.016805727005568205,5.451237731746682e-05,5.429816589367029e-05,2.1421142379652864e-07,0.0024429841072877018,0.00045058050682759976,0.00045058050682759976,0.00043936443332590275,0.00043936443332590275,1.1216073501697007e-05,0.013915317331674596,8.788280225728451e-05,3.361145401113641e-05,0.0008074492874403682,0.00036914482185876563,0.0008060235519147333,0.00036665911858883057,0.006048661252127616,0.006049671575096981,0.006049671575096981,1.0840798464520239e-06,0.18333426851283535,0.5901843184323423,,,,,
3,49.005,49.505,0.5,9900,9901,0.0018793770815490908,0.017030024941331927,5.4441729881820906e-05,5.4237753198724516e-05,2.0397668309638927e-07,0.0023159823463268,0.0004485958715274435,0.0004485958715274435,0.0004371827917569544,0.0004371827917569544,1.141307977048909e-05,0.014111016304994388,8.826420803396479e-05,3.406004988266385e-05,0.000810163437796098,0.0003741023198637917,0.0008088063626182331,0.0003716235708612787,0.006152693897079525,0.006153737642637065,0.006153737642637065,1.116324411810533e-06,0.18455365041814767,0.5940678034290595,,,,,
3,49.505,50.005,0.5,10000,10001,0.0019065553852088512,0.017253267452498264,5.4356607319520824e-05,5.416361274522171e-05,1.9299457429911243e-07,0.0021820387496396376,0.00044648502233267384,0.00044648502233267384,0.0004348761341035944,0.0004348761341035944,1.1608888229079455e-05,0.01430634754269131,8.862960224413901e-05,3.450653490499653e-05,0.0008127369138747366,0.0003790457635998541,0.0008114501758354173,0.00037657404173182293,0.00626018789120058,0.006261266410575131,0.006261266410575131,1.1489628066012292e-06,0.18575934675002637,0.597831217795889,3,0.011021564627174943,0.0002095306779628335,0.010812033949212109,0.988978435372825
3,50.005,50.505,0.5,10100,10101,0.001933683743890381,0.017475389998135926,5.42567173630595e-05,5.407538334563856e-05,1.8133401742094436e-07,0.0020419568275834047,0.00044424509127532347,0.00044424509127532347,0.0004324410869265022,0.0004324410869265022,1.1804004348821241e-05,0.014502098268588027,8.897847934840648e-05,3.495077999627185e-05,0.0008151660461250675,0.00038397502254694564,0.0008139514799999021,0.00038151039307339984,0.006371275681154372,0.0063723902592229195,0.0063723902592229195,1.182084149785138e-06,0.18695127706510017,0.6014629659397548,,,,,
3,50.505,51.005,0.5,10200,10201,0.001960754618980443,0.01769632648042585,5.4141750180124355e-05,5.3972672904969787e-05,1.6907727515456873e-07,0.001896667600998834,0.0004418729645798494,0.0004418729645798494,0.0004298739386067791,0.0004298739386067791,1.1999025973070325e-05,0.01469916850896372,8.931029941865664e-05,3.53926529608517e-05,0.0008174468415703396,0.00038888998793490317,0.0008163064438477035,0.00038643250524092443,0.0064860828518761,0.006487234700716434,0.006487234700716434,1.2157632797051513e-06,0.18812935167286285,0.6052841265671979,,,,,
3,51.005,51.505,0.5,10300,10301,0.0019877603080278314,0.017916009117396783,5.4011378094776484e-05,5.3855057764212845e-05,1.5632033056363896e-07,0.0017472324238963666,0.0004393652739418663,0.0004393652739418663,0.00042717062521147183,0.00042717062521147183,1.2194648730394476e-05,0.014898578117353277,8.962448730541432e-05,3.583201823479357e-05,0.0008195749781415199,0.00039379058135401265,0.0008185109098559297,0.0003913402846444579,0.006604727463685098,0.006605917716708397,0.006605917716708397,1.2500561726488916e-06,0.18929347118903378,0.610148057042219,,,,,
3,51.505,52.005,0.5,10400,10401,0.0020146929356824606,0.01813436831069206,5.386525530925827e-05,5.37220822114416e-05,1.4317309781667432e-07,0.001594844325214739,0.00043671838659055384,0.00043671838659055384,0.0004243267162121243,0.0004243267162121243,1.2391670378429523e-05,0.015101472769674114,8.992043197364657e-05,3.626873662138412e-05,0.000821545800927624,0.0003986767652908827,0.000820560389534572,0.00039623367332244767,0.006727319439618978,0.006728549146310569,0.006728549146310569,1.2849961185418187e-06,0.19044352606844928,0.614924881695309,,,,,
3,52.005,52.505,0.5,10500,10501,0.0020415444444924504,0.018351332507732472,5.370301761997969e-05,5.357325818221474e-05,1.2975943776495137e-07,0.0014408276445215216,0.0004339283940808236,0.0004339283940808236,0.00042133740034320686,0.00042133740034320686,1.2590993737616758e-05,0.01530912858960972,9.019748602763198e-05,3.6702665015464946e-05,0.0008233543204499236,0.0004035485554002513,0.0008224500606887738,0.000401112660345567,0.0068539600071835715,0.006855230128453987,0.006855230128453987,1.3205908679668537e-06,0.19157939611415667,0.6196003196882889,3,0.011094824504472512,0.00022479131196700486,0.010870033192505506,0.9889051754955276
3,52.505,53.005,0.5,10600,10601,0.002068306585552849,0.018566828057622248,5.3524282120797316e-05,5.3408065171276844e-05,1.1621694952047233e-07,0.001286635731457789,0.0004309910997795513,0.0004309910997795513,0.0004181974719014173,0.0004181974719014173,1.2793627878134018e-05,0.015522955074955446,9.045496544563115e-05,3.71336561152445e-05,0.0008249952130451655,0.00040840603429200326,0.0008241747667475446,0.0004059772948461273,0.006984741196296628,0.0069860526004175885,0.0069860526004175885,1.3568208947964298e-06,0.19270094995937226,0.6241585245594636,,,,,
3,53.005,53.505,0.5,10700,10701,0.002094970908995979,0.01878077906013685,5.332864688625989e-05,5.322595037766382e-05,1.0269650859607183e-07,0.0011338464717062873,0.00042790200502920706,0.00042790200502920706,0.00041490131779268465,0.00041490131779268465,1.30006872365224e-05,0.01574449601436467,9.069214954521469e-05,3.7561558120273706e-05,0.0008264628234218102,0.0004132493665896031,0.0008257290182334878,0.0004108277004408032,0.007119745392604156,0.007121098851675814,0.007121098851675814,1.3936388514595402e-06,0.19380804451898714,0.6285819952954779,,,,,
3,53.505,54.005,0.5,10800,10801,0.0021215287543099133,0.018993107207138146,5.311569062786854e-05,5.3026329105454765e-05,8.936152241377678e-08,0.0009841554014707208,0.0004246562940025886,0.0004246562940025886,0.0004114429056326515,0.0004114429056326515,1.3213388369937105e-05,0.01597542812115533,9.090828120024484e-05,3.798621441427629e-05,0.0008277511694338036,0.00041807881500070766,0.0008271069964278069,0.0004156640907951554,0.007259044942729682,0.007260441129596709,0.007260441129596709,1.4309702451389808e-06,0.1949005244073917,0.6328514898389691,,,,,
3,54.005,54.505,0.5,10900,10901,0.0021479712404686964,0.019203731615789123,5.288497231756631e-05,5.280858544255218e-05,7.638687501413164e-08,0.000839366176584125,0.00042124881730195435,0.00042124881730195435,0.00040781577320058,0.00040781577320058,1.3433044101374332e-05,0.01621755716083531,9.110256733071405e-05,3.8407463231578245e-05,0.0008288539490996514,0.00042289475713158735,0.0008283025592667275,0.0004204867860661475,0.007402701805517355,0.007404141291022516,0.007404141291022516,1.4687153432070569e-06,0.1959782213195595,0.6369459421424664,,,,,
